-0.023;0.126;9.768;20
-0.038;0.169;9.759;20
-0.014;0.208;9.763;20
-0.021;0.208;9.763;20
-0.007;0.138;9.749;20
-0.016;0.126;9.751;20
-0.047;0.16;9.785;20
-0.014;0.186;9.794;20
0.011;0.122;9.768;20
-0.047;0.095;9.785;20
-0.043;0.153;9.783;20
-0.038;0.167;9.78;20
-0.035;0.141;9.783;20
-0.035;0.102;9.785;20
-0.026;0.131;9.79;20
-0.023;0.16;9.79;20
-0.038;0.177;9.778;20
-0.014;0.129;9.766;20
-0.023;0.124;9.761;20
-0.033;0.174;9.768;20
-0.04;0.165;9.785;20
-0.014;0.158;9.744;20
-0.002;0.138;9.763;20
-0.043;0.167;9.785;20
-0.026;0.203;9.761;20
-0.038;0.15;9.794;20
-0.021;0.16;9.763;20
-0.019;0.179;9.735;20
-0.007;0.193;9.766;20
-0.007;0.189;9.766;20
-0.007;0.16;9.778;20
-0.016;0.153;9.756;20
-0.04;0.174;9.778;20
0.014;0.196;9.783;20
-0.016;0.141;9.771;20
-0.014;0.143;9.766;20
-0.014;0.155;9.763;20
0.0;0.203;9.759;20
-0.004;0.162;9.759;20
-0.014;0.153;9.756;20
-0.043;0.126;9.785;20
-0.033;0.148;9.768;20
-0.031;0.189;9.766;20
-0.033;0.134;9.768;20
-0.043;0.112;9.761;20
-0.016;0.16;9.775;20
-0.011;0.155;9.756;20
-0.033;0.167;9.763;20
-0.019;0.148;9.768;20
-0.031;0.165;9.763;20
-0.045;0.184;9.775;20
-0.011;0.162;9.778;20
-0.014;0.155;9.785;20
-0.04;0.153;9.761;20
-0.038;0.167;9.773;20
-0.035;0.169;9.79;20
-0.033;0.131;9.775;20
-0.038;0.153;9.783;20
-0.028;0.167;9.768;20
-0.016;0.165;9.766;20
-0.052;0.167;9.768;20
-0.031;0.15;9.756;20
-0.021;0.153;9.756;20
-0.031;0.162;9.785;20
-0.026;0.15;9.783;20
-0.021;0.119;9.763;20
-0.038;0.162;9.763;20
-0.016;0.16;9.756;20
-0.009;0.16;9.766;20
-0.016;0.181;9.759;20
-0.011;0.131;9.763;20
-0.002;0.141;9.78;20
-0.004;0.189;9.747;20
-0.031;0.16;9.778;20
-0.014;0.138;9.766;20
-0.007;0.134;9.773;20
-0.038;0.174;9.771;20
-0.05;0.174;9.785;20
-0.031;0.16;9.778;20
-0.038;0.141;9.787;20
-0.031;0.15;9.771;20
-0.038;0.179;9.763;20
-0.05;0.172;9.771;20
-0.031;0.136;9.766;20
-0.047;0.172;9.771;20
-0.052;0.179;9.79;20
-0.04;0.186;9.768;20
-0.019;0.134;9.766;20
-0.007;0.158;9.768;20
-0.033;0.208;9.78;20
-0.023;0.181;9.773;20
-0.019;0.107;9.773;20
-0.026;0.117;9.759;20
-0.031;0.196;9.778;20
0.0;0.191;9.773;20
0.009;0.119;9.775;20
-0.05;0.105;9.78;20
-0.007;0.16;9.763;20
-0.1;0.167;10.039;20
-0.023;0.162;9.792;20
0.047;0.102;9.718;20
0.0;0.136;9.725;20
0.011;0.15;9.742;20
0.035;0.155;9.797;20
-0.052;0.119;9.79;20
0.016;0.1;9.775;20
0.014;0.122;9.794;20
-0.007;0.172;9.766;20
0.059;0.153;9.771;20
-0.028;0.131;9.739;20
-0.043;0.124;9.775;20
-0.019;0.143;9.778;20
-0.035;0.155;9.761;20
0.031;0.131;9.79;20
-0.062;0.117;9.78;20
-0.102;0.16;9.79;20
-0.033;0.165;9.785;20
-0.067;0.162;9.771;20
-0.033;0.138;9.766;20
-0.014;0.153;9.775;20
-0.043;0.203;9.792;20
-0.019;0.16;9.775;20
-0.035;0.167;9.759;20
-0.071;0.181;9.771;20
0.007;0.201;9.766;20
0.014;0.184;9.773;20
-0.038;0.174;9.727;20
-0.05;0.181;9.783;20
-0.035;0.117;9.78;20
-0.033;0.177;9.778;20
0.0;0.189;9.751;20
-0.014;0.158;9.751;20
-0.004;0.155;9.766;20
-0.023;0.162;9.754;20
-0.023;0.131;9.759;20
0.002;0.138;9.763;20
-0.052;0.117;9.783;20
-0.045;0.1;9.79;20
-0.002;0.105;9.783;20
-0.019;0.131;9.783;20
-0.026;0.134;9.763;20
-0.007;0.126;9.773;20
-0.047;0.117;9.771;20
-0.007;0.117;9.761;20
0.002;0.124;9.802;20
-0.052;0.153;9.778;20
-0.028;0.162;9.763;20
-0.028;0.162;9.766;20
-0.038;0.167;9.783;20
0.0;0.193;9.766;20
-0.007;0.16;9.759;20
-0.004;0.174;9.761;20
-0.038;0.162;9.79;20
-0.031;0.177;9.783;20
-0.021;0.189;9.775;20
-0.028;0.181;9.771;20
-0.028;0.162;9.783;20
-0.04;0.162;9.783;20
-0.04;0.181;9.785;20
-0.033;0.169;9.783;20
-0.043;0.179;9.775;20
-0.028;0.155;9.785;20
-0.023;0.153;9.778;20
-0.026;0.162;9.756;20
-0.047;0.165;9.783;20
-0.05;0.158;9.792;20
-0.026;0.162;9.771;20
-0.031;0.162;9.754;20
-0.004;0.16;9.766;20
-0.016;0.174;9.751;20
-0.021;0.165;9.766;20
0.028;0.131;9.447;20
-0.067;0.306;9.577;20
-0.081;0.229;9.823;20
-0.069;0.198;9.804;20
-0.021;0.153;9.809;20
-0.045;0.186;9.775;20
-0.038;0.136;9.759;21
-0.016;0.086;9.737;20
-0.002;0.069;9.756;20
-0.055;0.059;9.785;20
-0.028;0.081;9.787;20
-0.059;0.067;9.797;20
-0.028;0.059;9.763;20
-0.009;0.076;9.766;20
0.007;0.05;9.775;20

# Completed @Thu Jul 27 16:51:41 GMT+08:00 2017
